-2.501209911259363872e-03,5.908864811009661294e-02,-2.191071403684077129e-02,-9.593407581005922169e-03,-3.381928395099533663e-02,-3.833859074053108662e-02,4.412036731511633642e-02,5.892498713302239677e-03,-1.436419239879443976e-02,-2.275522297919433182e-02,-3.738512701400095034e-02,-3.323530761393238275e-03,-6.118236006258257614e-02,2.430020600182041662e-02,5.566189288217173597e-02,5.847368834018305123e-02,-3.351668785624857538e-02,3.744483471338091313e-02,1.193654743564637882e-02,-6.173597388151022547e-02,4.035215171718407184e-02,-4.633743629123376895e-02,6.231331805256069833e-03,-4.429690934801056718e-02,4.494363874945057208e-02,1.062931962509656297e-02,5.090636447494909650e-02,5.805452846515122417e-02,2.643051682395404500e-03,-2.859744094756804661e-02,5.546984238453419452e-02,1.801610817412050564e-02,-4.494949457124325365e-02,4.779742886779256988e-02,2.734766833822059595e-03,-9.694089314189895806e-03,-1.232497027687815133e-01,-1.858939799982226859e-01,-8.642551865214617712e-02,3.861600432417728462e-02,-2.605964775718360577e-02,5.364930225018331444e-02,-5.782918616732642819e-02,1.744448751745630161e-02,-2.135722927583454112e-03,-4.599067645093067591e-03,-2.410527192235074889e-02,3.583553287644741098e-02,8.090054171595910393e-03,-2.017140390291431717e-03,-4.837045050108696592e-02,-1.091695190150855643e-02,1.220429192060524387e-02,2.180683986335411190e-02,1.461484018761857046e-02,-2.195403373509155487e-02,4.542642353581707176e-02,-2.849271160033362005e-02,5.731058397979075375e-02,2.534333722910190462e-02,6.797181170766254665e-03,3.573578969744133083e-02,-5.527623917892258987e-02,-4.865248846307992231e-02,-6.219401015289866691e-02,-8.528573567549588286e-02,-1.485768514058031786e-01,6.403344411456299290e-02,2.343773908017744018e-02,-1.288801061617293915e-02,5.358357681785607535e-02,-9.911611190204219768e-02,-4.397915753029800479e-02,-1.271727281159066303e-01,-1.827747565066479840e-01,-5.681004138807607684e-02,-3.521753230166763116e-03,-1.558896563046951317e-02,5.545889486734943002e-02,5.644180103209944094e-02,6.079609968846926699e-02,-3.444435288726265670e-02,-2.883241551204170777e-02,3.018664255644721434e-02,5.494066799578300325e-02,-2.881898740626676059e-02,-5.803680210921711297e-02,3.784420750765526281e-02,-6.254217229162246927e-02,4.630252631328078856e-03,7.943457825641260517e-02,1.656884952172667930e-02,3.446891788906582543e-01,7.673440475289053375e-02,-2.288268148465903151e-01,1.964597159528532755e-01,3.649403434321342177e-01,-1.002194273955517474e-02,-2.517544118681314114e-01,-6.038786502072138185e-02,6.241393061299829736e-02,-4.216778566613114260e-02,-2.009776630519507362e-02,9.860487581306741356e-02,1.905471306381771035e-01,-2.451689930083024438e-02,-5.577161146627879207e-02,-2.048319218461497337e-02,1.323742383352250439e-02,3.093731241687838057e-02,-4.566481663764529464e-02,-6.185009540647345982e-02,4.833379083300528428e-02,-1.868110242374992902e-02,-6.173623383628912970e-02,1.005287324778829094e-01,2.237786658527123884e-01,-1.194976135613980833e-01,-2.318620818504214115e-02,7.322280849207983555e-02,-3.430672528564869261e-01,2.170548319086591793e-01,2.105473907150414922e-02,-2.293692558876788412e-01,-3.619595696548341679e-02,2.882679343816158535e-01,-4.356071409153254859e-01,-6.142736448754661238e-02,-4.178463735805992146e-02,-2.141795762896155780e-02,-1.961797870487573189e-02,1.124928952384573848e-02,-4.919325068350693941e-02,-4.986999355243207921e-01,3.162343029318395726e-01,-8.436277039822817625e-02,-1.351867566024020639e-01,4.590741277655055463e-01,2.234505653999581051e-02,5.960559920451227039e-02,5.127488072327497648e-03,5.689084666785224759e-02,-8.090606886281287435e-02,7.337010550848444002e-02,-6.437859616046263944e-02,3.119659154895258399e-02,1.795636907060184084e-01,1.532152086282618508e-01,-2.434151119820444353e-01,-4.461572259196138618e-02,1.178746704112338811e-01,-3.725347827858488947e-01,-4.161549941654851814e-02,-1.777092428511345967e-01,-5.722930744311457985e-02,2.276646111265935579e-01,-3.130874640316522739e-01,-4.373803108841167742e-02,2.112943259350289968e-02,-3.345437817142027370e-01,-2.334241634663347109e-01,2.149084485423087831e-01,-1.257056797905181933e-01,5.088559596081289674e-03,1.491711039862380350e-01,-5.295592656565246276e-02,-1.165597012484244216e-01,4.528895983176061540e-02,-4.374287716507088697e-02,5.333944943289866542e-02,-1.097643303727577763e-01,-3.092799201213050631e-01,-1.297998430333338060e-01,-1.104954948093258144e-01,1.314083258958103906e-01,-1.252145637910456466e-01,1.760484721794257634e-01,1.237243484546540588e-02,-2.884753671051421553e-01,2.210328601224621492e-01,1.316658263749347357e-01,-1.266416009605142168e-01,-1.830413618871696568e-01,-5.247998358457550694e-02,-1.864535675835264639e-01,-9.048108882139596632e-02,4.389211146581600831e-02,-1.573371802594475122e-01,1.201171604728605707e-01,-3.268637550588562313e-01,9.130419140761129870e-02,3.221654148143549695e-02,3.655841962084270536e-02,1.537977052895192487e-01,-1.709738647605881512e-01,-2.067994408575902360e-02,-6.399787775283646840e-03,5.686985822197957591e-02,1.863791783343910213e-01,-4.026410416055486996e-01,2.683989333306617264e-01,4.397089051859109921e-02,1.956015309950976944e-01,-3.367797505964829213e-02,-7.016555413012433295e-02,6.940086934728035249e-03,7.006752296541975122e-02,-6.318307737715689321e-02,1.514361035069509698e-01,1.414389583912869786e-01,1.788948738678835526e-01,-1.687236757314768132e-02,-2.016265316298326005e-01,-1.318750639729849017e-01,-2.806719849134392542e-01,-9.041629507966683632e-02,-7.412724993582001098e-02,-2.110262174326140716e-01,-2.300628148163115158e-02,-1.684063706086019740e-01,-6.834692801689422163e-03,-1.128320373743050692e-01,4.766729147127220234e-02,5.019374982660921442e-02,-5.047303135882134917e-02,-1.084947510180519076e-01,4.826839617278663175e-01,-4.852526963967835338e-01,2.694689564113824168e-02,-6.634612747715538938e-02,2.933111844815046720e-01,-2.642277314585610160e-02,-7.240575265682379358e-02,-2.394708972558130464e-02,2.343086644307313185e-02,9.100899607688137105e-02,2.934464428985838480e-01,2.761068434625889023e-01,1.930586402956143699e-01,1.105686383229018965e-01,8.199661951291147000e-02,-5.127092241623389807e-02,-3.595458123903273046e-02,-7.492822808963568726e-02,-1.989067196661555015e-01,-4.153785701839005085e-02,-1.156360280158789527e-01,1.137421853964700955e-02,5.234600910466594148e-02,-2.913374537488336302e-01,3.762796275141719882e-01,8.009194575319438653e-03,-3.658497179501279950e-02,-3.240586506732955757e-02,4.884350896026060651e-01,2.235009397344581705e-01,1.177417266503509446e-01,-1.773891979133402491e-02,-1.174191927027674887e-01,-6.113103581170502981e-02,4.835168911449023305e-02,-1.700841545525435053e-02,2.178426622439976271e-02,3.533684739418451182e-01,1.654223179416514089e-01,4.470141084201608717e-01,3.038197463890346395e-01,1.497459947609993680e-01,9.053600928585021912e-02,1.092503384144166423e-01,-2.238131139181674945e-01,7.477934623443611983e-02,1.080748302381988740e-01,-8.289737807849428819e-02,1.100903384474904712e-01,-1.587584043809983081e-01,-2.783683202947592195e-01,4.473798750305054139e-01,-4.273484412667476889e-02,4.901489521687748402e-02,1.447299810730168917e-02,-1.745459376487577263e-01,1.033384692479815820e-01,-2.194121441120562011e-01,2.394108143049424320e-01,3.233358459118615413e-02,-1.053167244373849482e-01,-4.467540701836640593e-02,-1.403390719044061985e-01,-1.143781889883902364e-01,7.090977272811722909e-02,9.310869528077926616e-02,2.327513636592619395e-01,1.619166157543006634e-01,5.397845316600510812e-02,-4.308771207063476910e-02,-1.347277711648914023e-01,-3.585932778398728121e-02,-6.359017064635813423e-04,1.873916552250753653e-01,1.602058612181025410e-01,7.965876129042734344e-02,-5.184901933469811958e-02,2.445546092656355197e-01,1.320460341676800431e-01,-2.814342152139502895e-01,3.563485460738151089e-01,2.963507756234032980e-02,-4.486084396664508089e-02,1.167467136435256375e-01,-9.372733780124750669e-02,2.688764415628053239e-01,-5.305414567318048752e-02,1.532970735367318593e-01,-8.337045425275757538e-02,-2.636293969553343830e-01,-1.106736887442172634e-01,-1.774874045438204484e-01,-1.010262469688445047e-01,-8.487607275728259459e-02,-1.307916791675609591e-01,5.315064361061826170e-02,6.531934967545142967e-02,-1.758969842112711179e-01,-1.859259793372717573e-01,-1.254148601345259073e-01,3.851014514888224938e-02,1.963843079995054586e-01,1.398104025361010527e-01,9.442301110375745168e-03,2.374989757611900287e-01,5.827375729749437877e-02,9.175879790675679770e-02,8.819803356925857984e-02,1.947908788347383624e-01,7.091831781833704551e-02,3.705066418241861198e-02,1.771030893570170461e-02,1.869080502387869547e-01,-3.714779847773990729e-01,9.778701832890300538e-02,1.788068052750374157e-02,1.454144716238454406e-02,-7.050096617010874478e-02,6.787894634456642651e-02,-1.527142249499323090e-01,-1.816498816506004477e-01,-3.737912037056623782e-01,1.511903044002674973e-02,-1.839783874549242582e-01,-4.315968231208203165e-02,-1.209783140163626508e-01,-2.120739866762560433e-01,-1.117910476352541316e-01,-1.238487940382146935e-01,2.246200341007689033e-02,5.483762798893497548e-02,-7.830582728543772353e-02,1.786344509681743464e-02,6.222890432805642386e-02,9.860154140687502067e-02,1.816733327351695571e-01,3.837487080657470129e-01,-1.354206253284234163e-01,-6.185372091407011219e-02,-8.377401163553395425e-02,-7.538521038308605704e-02,-2.493902862849811108e-01,-1.314480581313132168e-01,-3.991827094046209584e-02,3.843522275928831083e-02,-2.009777253534510144e-02,7.282824763819971403e-02,-1.177605989103291811e-01,-2.523076577436539347e-01,-2.759827222440209282e-01,-2.829825292301086370e-01,1.395580952780770337e-02,-6.880855577907037113e-02,-1.035248419614548249e-01,-2.148923609316860661e-02,2.141414063160833048e-01,3.283143058915449219e-01,-1.219458154318747573e-01,-7.911584894046228000e-02,-1.781626795490357240e-01,-1.149806090569338857e-01,5.487519699141014257e-02,1.372973996344523107e-01,3.972693188324481761e-02,2.463794020947367158e-01,-5.472730799095762988e-01,2.457702739762632899e-02,6.013047825729111312e-02,2.523790712922802659e-01,-1.881225223152798234e-02,4.900749481864483809e-02,-2.873924525116875253e-03,1.318140103889229031e-01,-5.872627396201811345e-02,1.065966358625600185e-01,-9.525596899859356537e-02,-1.739832363196759379e-01,-8.960128366334473016e-02,2.807555848344636118e-01,2.743422743665158148e-01,2.297287098923568582e-01,7.578776659291366902e-02,2.079693719061216362e-01,1.716678352078593317e-01,1.346919897909088504e-01,3.042409838012796394e-02,4.409614100749293525e-03,-3.331695917406128360e-01,6.283756579497971895e-02,-8.800986106557481814e-02,1.386568514138860064e-01,-3.683950416270505984e-02,3.363313977522736087e-02,-6.539480943927797330e-02,-2.105049143357464597e-02,1.165144376453958602e-01,-2.712625576877717992e-01,-1.979908414124151861e-01,-2.158456726463454656e-01,-8.791656071892893498e-02,1.115850126622506960e-01,1.262565451485513912e-01,-1.003752760873719008e-01,6.039644638489368410e-03,-3.287794929437681257e-01,6.998560327967191796e-02,2.493391526222205890e-01,2.309162635276799935e-01,8.466339537755673827e-02,-4.668072813906627705e-02,-1.246925314919404421e-01,1.256192679606041585e-01,-5.520262486665828555e-02,1.217916160137667708e-01,-2.419335200212558434e-01,-6.246910541883075874e-02,8.961139333901498374e-03,1.960918215181252089e-01,2.884383562111341170e-01,1.526409228919911876e-01,2.386667707299713337e-01,-1.772149801634513855e-01,-3.366300523849057036e-02,-7.351754908286253776e-02,-2.098630651304889128e-01,8.787603843882348109e-02,-7.056521041681830531e-02,1.139533870340743160e-01,1.037416772470039633e-01,3.107609737102558223e-02,-3.985884125421966517e-02,-2.911280077284083001e-01,-2.465446252541336758e-01,5.818495950548824985e-02,6.976865881724077234e-02,1.172280115885067781e-01,-7.448939601328895266e-02,-2.845095335319896002e-01,-3.592177803981409095e-02,1.219680430916746453e-02,-1.037534525141956682e-01,-5.902001147092737765e-02,1.388345307858640243e-01,-1.780848468899257353e-01,1.165382552525295046e-01,1.141779778644384929e-01,1.810663801490432212e-01,9.652180185928713185e-02,-5.662062442291318498e-02,4.458490043393797952e-02,-3.637130656665374384e-02,-5.666388580297794519e-02,4.682514602365586004e-02,-3.135356393395901664e-01,-1.582939413098991555e-01,-1.044187553212268388e-01,-1.198632272181413549e-01,8.047884187454885929e-02,-6.901331393253515301e-02,-1.308878577995696568e-01,-1.952558790098052055e-01,-5.783001502172074176e-02,7.735533325549862407e-03,7.587128817804977832e-02,-1.232201016851592751e-01,-1.184702452329296218e-01,-2.514312596428426305e-01,-1.001594735619876636e-01,-3.346920649160773503e-02,3.923047694171118843e-02,-2.889803553129993152e-01,1.275612832477049652e-01,1.021438419518092416e-01,-5.774825140036649734e-02,1.152620517474031575e-01,7.203947275611884138e-02,2.744687464738821969e-01,-3.428332039280508614e-03,-5.681191218486603134e-02,9.805419020449231138e-02,-6.585490602877976107e-02,-1.267762185480740544e-01,2.946232331471212041e-03,-4.083402697350991054e-03,8.909115509939374150e-03,-2.363510478266265397e-02,3.080302474280206121e-02,-1.649558468287672663e-01,-9.992490781615268047e-02,-2.260407072523975408e-02,-1.195675923754911107e-01,-7.373673245059260070e-03,-1.517122823495526719e-02,-1.008893253818078373e-01,-1.627203667169879742e-01,8.824895137975044546e-02,-8.393583345540629737e-02,-8.032198419788125210e-02,-4.876284099145116596e-02,-6.849188144398934974e-02,-4.584450282555323913e-02,2.026116950252914231e-02,8.577937229380687423e-02,-1.476425551999892560e-01,-9.162392377211737993e-02,-7.319114259314171700e-02,5.524489923902328042e-02,2.850562110837268764e-02,8.203205770370086691e-02,-1.104529057381362228e-01,3.105579235915279304e-02,-1.673595599860415450e-02,2.586133926359747703e-01,1.089994347126652940e-01,-4.033467200346615295e-02,-8.159673341932689727e-02,8.158327882812928256e-02,-1.741325020038747562e-01,4.226869321418338932e-02,-1.783740309220133158e-01,5.583157893261161964e-02,9.006322004062178310e-02,1.682329669235010650e-01,1.334111085013378328e-01,8.987616627086897347e-02,2.623295172571388917e-02,4.830685285311313998e-02,-7.870135403548571273e-02,1.484212530932266239e-01,-2.042973719271010125e-01,7.063222977494786059e-02,8.751110561699793067e-02,9.575152523241306501e-02,2.409067965510654497e-01,-5.385357010585893611e-03,3.693907596665261389e-02,2.034355355827218992e-01,-1.288233446199257004e-01,-5.831318152019360906e-02,-6.575194447419535800e-03,1.669240566030938400e-01,2.224960622489221759e-02,1.785263789294406767e-01,5.805428409604837525e-02,-1.350602207472701155e-01,1.033458055170314860e-01,7.631649655081104711e-02,1.212411823443784314e-01,-4.337520497440076200e-03,2.359775926950547983e-02,5.987733863718930349e-02,7.910648624322279276e-02,2.796576200243500523e-02,3.599754736388656451e-02,-1.404225595838692608e-01,8.956482315968836150e-02,-2.258197641792261956e-01,2.934218962470844794e-01,-1.733801038378527115e-01,6.765646456642106232e-02,2.788591925701185137e-02,2.753667697157102801e-02,4.925826214624842020e-02,-1.416071593714562232e-02,-1.006175042876866071e-01,-8.408148829214617814e-02,7.214827780958285586e-02,8.684248150475410225e-03,1.604305479916501576e-01,1.571515190422439201e-01,9.091556139443451867e-02,-5.625823894480203730e-02,2.781354300871619403e-02,-4.504473551069679282e-02,1.232126114777328946e-01,-1.459089553007808793e-01,1.298055136853462910e-01,2.203149532510069175e-01,4.502470503256620141e-03,-9.184705765460610127e-02,3.646089831124326164e-01,-2.197330087535650511e-01,-1.573763008201290725e-01,-1.243383606179734174e-01,-6.960556862001418717e-03,1.962262466314811382e-01,-2.728447258915673301e-01,8.474975623369307431e-02,-2.944995806970060470e-01,-6.194186510531785733e-02,3.443343009056749893e-03,-2.770696100361989822e-02,-2.288139817947065779e-01,-4.424977658466007491e-02,6.593605861908899413e-02,2.670533177757707377e-01,1.497370095082884989e-01,9.870968408103228398e-02,-5.887563688378066179e-02,3.129516227804058498e-02,-1.118124952005811468e-01,4.327374505787426329e-02,1.227570525301859700e-01,5.917562952545815658e-02,7.851151184160283514e-02,-3.729947653800838592e-01,8.421002248990154537e-02,4.696606390547725107e-03,-3.165064064948936440e-01,1.630837683706463648e-01,-3.984256165219292323e-02,6.007516448018184602e-02,-8.202289056073622242e-02,5.143553112313203196e-02,-1.067698927518299229e-01,-5.024330972810841373e-02,-1.662140148787703553e-01,6.135720216989707515e-02,2.409620574490440453e-02,3.148541983136472766e-03,-1.453801270051449379e-01,9.375475791490835153e-02,-3.545610419871575991e-01,1.014741149225199673e-01,-5.161336418292973571e-02,1.378921544800965349e-01,-1.910775926529464097e-01,1.459321587638286455e-01,-1.805084639400367508e-01,1.267396676049590415e-02,1.707299608674736902e-01,-3.435565246023526420e-01,3.637840634358352476e-01,-8.346792427695908650e-03,-3.121049095993176370e-01,1.221691397605036700e-01,-2.289499334111045337e-01,-1.411925513784399455e-01,-5.486173836803377724e-02,-1.878437600925776663e-01,-3.307545191454012989e-02,-1.651947495879482197e-01,1.186641692322059211e-01,2.622073112541880024e-01,4.043149247744258490e-03,-4.141418280707739180e-02,3.052394185896505768e-02,2.538119629387976944e-02,-3.221776703520651264e-02,3.430504276283818238e-02,-1.939207099626795161e-01,-1.647488729758310178e-01,-2.228345694318952658e-02,-2.334895239229987582e-02,1.698711516947821187e-01,-5.124012167029725617e-01,3.134479700578807759e-01,-1.231846082722657665e-01,6.712787627854968631e-02,-3.864297547340195815e-01,5.706388141859771584e-02,1.688393983409368360e-01,-2.216028080919099363e-01,2.097595485017624342e-02,-6.701041636346480312e-02,1.865113097807252762e-01,-2.010526079636971719e-01,4.232125355181055350e-03,1.387439514063547596e-01,-2.622807253058814445e-02,1.016463928607851258e-01,2.580147651730590672e-02,5.462384757658115403e-02,2.272427883408906918e-02,-4.962447361779233346e-03,2.138335575937046207e-03,3.202249793774799430e-02,-5.851271743993811253e-02,-3.632844039967689925e-02,2.213339225506260055e-01,-5.696816459010033140e-02,-4.418132685625007494e-01,-4.413304853633824298e-01,1.202776334238672140e-01,-2.260681294088778825e-01,-1.641729812465482496e-02,1.326473027542375283e-01,-1.246359960127928490e-01,-4.925836024278541780e-02,4.464756987186992154e-02,-7.878717559491220379e-02,-6.924402785043595743e-02,-2.345602006715818977e-02,-4.447932212144653508e-02,8.164983614823793229e-03,1.070094127609629575e-01,-1.816401812613205324e-01,-1.173884435970098672e-01,2.724977954423528012e-02,3.479758636436484226e-02,4.232363192520308820e-02,-4.387069958188576091e-02,5.889963638412471642e-02,2.564138213621623003e-02,-3.763529318294565884e-02,-1.362558135750410737e-02,8.062510154978765053e-02,2.043496033117332966e-01,-4.616102059043294265e-02,-1.722931852302763966e-01,1.127245458379662058e-01,-5.039853186304824040e-02,-5.330623529091464696e-02,2.777508246480372422e-01,8.994010461696959335e-02,7.430512510242909263e-02,2.006636428431397834e-01,3.047679459660007084e-01,1.887994436931848263e-01,1.267353303819440669e-01,-4.585349115366033762e-02,-1.366593573791002325e-01,-4.067037789299184775e-02,-5.818260219713884684e-03,1.598663580652193855e-02,-3.453638541881891288e-02,1.012549564861286305e-02,2.508975694012933327e-02,4.054624009959824360e-03,1.356152780227467408e-02,3.882654295385833121e-03,2.088831454461025777e-02,9.816096619832619108e-03,-1.579324744019308668e-02,4.612120375741404071e-02,1.241425603146955464e-02,5.598121465289154081e-02,1.143138963151684590e-02,-4.255666805481518600e-02,1.423315728879428477e-01,3.401010373267455700e-01,-2.019500308189839388e-02,2.655956575927636426e-02,-5.097340654563355111e-02,-4.066012701353644010e-02,3.337131287756149589e-02,8.884907446311941792e-02,7.637624081503774365e-02,-5.159567719704245825e-02,-5.145870457132922099e-02,3.111427958915501807e-02,-2.496655881627293100e-02,1.152476201715547238e-02,-5.027549253739320434e-02,3.564199663436020543e-02,5.644628949744231322e-02,-3.901745058711775238e-02,-3.029695249940497770e-03
